pubmed_id,year,title,journal,themes,subthemes,publication_types
37952233,2024,Does gestational diabetes mellitus increase the risk of cardiovascular disease? A Mendelian randomization study.,Journal of endocrinological investigation,1;2;10;15,,Journal Article
37951389,2024,Causal Association between Tea Intake and Acute Cerebrovascular Events: A Multivariate Mendelian Randomized Study in European Populations.,The Journal of nutrition,1;2;10;14,,Meta-Analysis;Journal Article
37950809,2024,Proteome-wide Mendelian randomization highlights AIF1 and HLA-DQA2 as targets for primary sclerosing cholangitis.,Hepatology international,2;8;9;10,,Journal Article
37950180,2023,Causal effect between gut microbiota and pancreatic cancer: a two-sample Mendelian randomization study.,BMC cancer,2;5;10,,Journal Article
37950049,2023,Protective effect of uridine on atrial fibrillation: a Mendelian randomisation study.,Scientific reports,1;2;10,,Meta-Analysis;Journal Article
37940997,2023,"Roles of gut microbiota in atrial fibrillation: insights from Mendelian randomization analysis and genetic data from over 430,000 cohort study participants.",Cardiovascular diabetology,1;2;10;13,,"Journal Article;Research Support, Non-U.S. Gov't"
37939919,2024,Causal associations between modifiable risk factors and intervertebral disc degeneration.,The spine journal : official journal of the North American Spine Society,1;2;4;6,,Journal Article
37936124,2023,Causal relationship between gut microbiota and myasthenia gravis: a bidirectional mendelian randomization study.,Cell & bioscience,2;9;10,,Journal Article
37931855,2024,Therapeutic targets for endometriosis: Genome-wide Mendelian randomization and colocalization analyses.,Gene,2;10;15,,Journal Article
37928923,2023,"The relationship between COVID-19, depressive disorder, and anxiety: a bidirectional Mendelian randomization study.",Frontiers in psychiatry,2;4;8;10,,Journal Article
37922693,2023,Association of plasma branched-chain amino acid with multiple cancers: A mendelian randomization analysis.,"Clinical nutrition (Edinburgh, Scotland)",2;5;10,,"Journal Article;Research Support, Non-U.S. Gov't"
37920262,2023,The causality between gut microbiome and liver cirrhosis: a bi-directional two-sample Mendelian randomization analysis.,Frontiers in microbiology,1;2;3;10,,Journal Article
37916519,2024,Causal relationship between sleep apnea and non-alcoholic fatty liver disease: A Mendelian randomization study.,European journal of clinical investigation,1;2;10;13,,Meta-Analysis;Journal Article
37915857,2023,Association between gut microbiota and sensorineural hearing loss: a Mendelian randomization study.,Frontiers in microbiology,2;10;18,,Journal Article
37914780,2023,Causal effect of gallstone disease on the risk of coronary heart disease or acute myocardial infarction: a Mendelian randomization study.,Scientific reports,1;2;10,,"Journal Article;Research Support, Non-U.S. Gov't"
37910257,2023,Causal relationships between circulating inflammatory cytokines and diffuse large B cell lymphoma: a bidirectional Mendelian randomization study.,Clinical and experimental medicine,2;5;10,,Journal Article
37907536,2023,Genome-wide association analysis of plasma lipidome identifies 495 genetic associations.,Nature communications,1;2,,"Journal Article;Research Support, Non-U.S. Gov't"
37904677,2023,Inflammatory bowel disease and the risk of intracerebral hemorrhage: A Mendelian randomization study and meta-analysis.,"Immunity, inflammation and disease",1;2;9;10;14,,"Meta-Analysis;Journal Article;Research Support, Non-U.S. Gov't"
37899293,2024,Increased risk of dementia differs across cardiovascular diseases and types of dementia - Data from a nationwide study.,Journal of internal medicine,1;4;11;14,,"Journal Article;Research Support, Non-U.S. Gov't"
37886515,2023,Ensembled best subset selection using summary statistics for polygenic risk prediction.,bioRxiv : the preprint server for biology,2;3;5,,Preprint;Journal Article
37884785,2024,A Mendelian randomization study revealed a causal link between napping and deep vein thrombosis (DVT).,Sleep & breathing = Schlaf & Atmung,1;2;10,,Journal Article
37881804,2023,The causality between obstructive sleep apnea and ventricular structure and function: a bidirectional Mendelian randomization study.,Frontiers in genetics,1;2;10;13;14,,Journal Article
37877466,2023,Genome-wide association study meta-analysis supports association between MUC1 and ectopic pregnancy.,"Human reproduction (Oxford, England)",2;3;15,,"Meta-Analysis;Journal Article;Research Support, Non-U.S. Gov't"
37876873,2023,Gut microbiota causally affects cholelithiasis: a two-sample Mendelian randomization study.,Frontiers in cellular and infection microbiology,1;2;10,,"Journal Article;Research Support, Non-U.S. Gov't"
37876547,2023,Inflammatory arthritis and eye diseases: a Mendelian randomization study.,Frontiers in endocrinology,2;9;10,,Journal Article
37874242,2023,Association between Liver MRI Proton Density Fat Fraction and Liver Disease Risk.,Radiology,1;2;5,,"Journal Article;Observational Study;Research Support, Non-U.S. Gov't"
37869000,2023,Genome-wide Mendelian randomization identifies putatively causal gut microbiota for multiple peptic ulcer diseases.,Frontiers in immunology,2;10,,"Meta-Analysis;Journal Article;Research Support, Non-U.S. Gov't"
37866777,2023,Vitamin D and hyperemesis gravidarum: A mendelian randomization study.,Journal of gynecology obstetrics and human reproduction,2;10,,Journal Article
37856513,2023,The associations of alcoholic liver disease and nonalcoholic fatty liver disease with bone mineral density and the mediation of serum 25-Hydroxyvitamin D: A bidirectional and two-step Mendelian randomization.,PloS one,1;2;10,,"Journal Article;Research Support, Non-U.S. Gov't"
37849761,2023,Causality of occupational exposure on rheumatoid arthritis and ankylosing spondylitis: a two-sample mendelian randomization study.,Frontiers in immunology,2;9;10,,"Journal Article;Research Support, Non-U.S. Gov't"
37848822,2023,Association between gut microbiota and influenza: a bidirectional two-sample mendelian randomization study.,BMC infectious diseases,2;10,,Meta-Analysis;Journal Article
37848354,2023,Novel Finnish-enriched variants causing severe hypercholesterolemia and their clinical impact on coronary artery disease.,Atherosclerosis,1,,"Journal Article;Research Support, Non-U.S. Gov't"
37840448,2024,Associations of non-alcoholic fatty liver disease and cirrhosis with liver cancer in European and East Asian populations: A Mendelian randomization study.,"Cancer reports (Hoboken, N.J.)",1;2;5;10,,Journal Article
37840162,2023,[Obstructive sleep apnea and type 2 diabetes: a bidirectional Mendelian randomization study].,Zhonghua er bi yan hou tou jing wai ke za zhi = Chinese journal of otorhinolaryngology head and neck surgery,1;2;10;13,,Meta-Analysis;English Abstract;Journal Article
37829610,2023,Revealing a causal relationship between gut microbiota and lung cancer: a Mendelian randomization study.,Frontiers in cellular and infection microbiology,2;5;10,,"Journal Article;Research Support, Non-U.S. Gov't"
37829443,2023,Association between gut microbiota and endometriosis: a two-sample Mendelian randomization study.,Frontiers in microbiology,2;10;15,,Journal Article
37828993,2023,The causal relationship between gut microbiota and inflammatory dermatoses: a Mendelian randomization study.,Frontiers in immunology,2;10;12,,"Journal Article;Research Support, Non-U.S. Gov't"
37828486,2023,Causal effects of inflammatory bowel diseases on the risk of kidney stone disease: a two-sample bidirectional mendelian randomization.,BMC urology,1;2;9;10,,Journal Article
37827145,2023,The Causal Effect of Obesity on the Risk of 15 Autoimmune Diseases: A Mendelian Randomization Study.,Obesity facts,1;2;9;10;12;13,,"Journal Article;Research Support, Non-U.S. Gov't"
37823124,2023,The effects of unsaturated fatty acids on psoriasis: A two-sample Mendelian randomization study.,Food science & nutrition,2;9;10;12,,Journal Article
37822739,2023,Male infertility risk and gut microbiota: a Mendelian randomization study.,Frontiers in microbiology,2;10;15,,Journal Article
37822602,2023,Relationship between gut microbiota and thyroid function: a two-sample Mendelian randomization study.,Frontiers in endocrinology,2;10,,"Journal Article;Research Support, Non-U.S. Gov't"
37815300,2024,Visceral and ectopic fat are more predictively associated with primary liver cancer than overall obesity from genetic sights: A Mendelian randomization study.,International journal of cancer,1;2;5;10,,"Journal Article;Research Support, Non-U.S. Gov't"
37814277,2023,Low levels of small HDL particles predict but do not influence risk of sepsis.,"Critical care (London, England)",1;8,,Journal Article
37814219,2023,Correlation study of malignant lymphoma and breast Cancer in different gender European populations: mendelian randomization analysis.,BMC genomic data,2;5;10,,"Journal Article;Research Support, Non-U.S. Gov't"
37813992,2023,A Mendelian randomization-based approach to explore the relationship between leukocyte counts and breast cancer risk in European ethnic groups.,Scientific reports,2;5;10,,Journal Article
37810889,2023,"Lifestyle factors, serum parameters, metabolic comorbidities, and the risk of kidney stones: a Mendelian randomization study.",Frontiers in endocrinology,1;2;10,,"Meta-Analysis;Journal Article;Research Support, Non-U.S. Gov't"
37810867,2023,Therapeutic potential of single-nucleotide polymorphism-mediated interleukin-6 receptor blockade in cancer treatment: A Mendelian randomization study.,Heliyon,2;5;10;12,,Journal Article
37809092,2023,Potential drug targets for asthma identified in the plasma and brain through Mendelian randomization analysis.,Frontiers in immunology,2;10;13,,"Journal Article;Research Support, Non-U.S. Gov't"
37808821,2023,Household income does not affect the pleiotropy of schizophrenia genetic liability with mental and physical health outcomes.,medRxiv : the preprint server for health sciences,2;4;6,,Preprint;Journal Article
37807832,2024,The effect of metformin on urate metabolism: Findings from observational and Mendelian randomization analyses.,"Diabetes, obesity & metabolism",1;2;10;16,,"Journal Article;Research Support, Non-U.S. Gov't"
37805474,2023,Causal relationship between blood metabolites and risk of five infections: a Mendelian randomization study.,BMC infectious diseases,2;8;10,,Meta-Analysis;Journal Article
